category,subcategory,concept,prompt,seed,filename,resolution,color_count,lint_overall,verdict,notes
floor_wall_texture,stain_decal,stain_rust,"faint rust stain streak on stone, small sprite, pixel art",137,stain_rust_s137.png,24x24,20,FAIL,fail,
floor_wall_texture,stain_decal,stain_rust,"faint rust stain streak on stone, small sprite, pixel art",999,stain_rust_s999.png,24x24,12,FAIL,fail,
floor_wall_texture,stain_decal,stain_rust,"faint rust stain streak on stone, small sprite, pixel art",7,stain_rust_s7.png,24x24,24,FAIL,fail,
floor_wall_texture,stain_decal,stain_rust,"faint rust stain streak on stone, small sprite, pixel art",21,stain_rust_s21.png,24x24,10,FAIL,fail,
floor_wall_texture,stain_decal,stain_dark_patch,"faint dark stain patch on stone, small sprite, pixel art",0,stain_dark_patch_s0.png,24x24,21,FAIL,fail,
floor_wall_texture,stain_decal,stain_dark_patch,"faint dark stain patch on stone, small sprite, pixel art",1,stain_dark_patch_s1.png,24x24,15,FAIL,fail,
floor_wall_texture,stain_decal,stain_dark_patch,"faint dark stain patch on stone, small sprite, pixel art",2,stain_dark_patch_s2.png,24x24,17,FAIL,fail,
floor_wall_texture,stain_decal,stain_dark_patch,"faint dark stain patch on stone, small sprite, pixel art",3,stain_dark_patch_s3.png,24x24,7,FAIL,fail,
floor_wall_texture,stain_decal,stain_dark_patch,"faint dark stain patch on stone, small sprite, pixel art",42,stain_dark_patch_s42.png,24x24,11,FAIL,fail,
floor_wall_texture,stain_decal,stain_dark_patch,"faint dark stain patch on stone, small sprite, pixel art",137,stain_dark_patch_s137.png,24x24,19,FAIL,fail,
floor_wall_texture,stain_decal,stain_dark_patch,"faint dark stain patch on stone, small sprite, pixel art",999,stain_dark_patch_s999.png,24x24,15,FAIL,fail,
floor_wall_texture,stain_decal,stain_dark_patch,"faint dark stain patch on stone, small sprite, pixel art",1337,stain_dark_patch_s1337.png,24x24,19,FAIL,fail,
floor_wall_texture,stain_decal,stain_dark_patch,"faint dark stain patch on stone, small sprite, pixel art",7,stain_dark_patch_s7.png,24x24,17,FAIL,fail,
floor_wall_texture,stain_decal,stain_dark_patch,"faint dark stain patch on stone, small sprite, pixel art",21,stain_dark_patch_s21.png,24x24,10,FAIL,fail,
floor_wall_texture,stain_decal,stain_dripstreak,"faint drip streak stain on stone, small sprite, pixel art",0,stain_dripstreak_s0.png,24x24,5,FAIL,fail,
floor_wall_texture,stain_decal,stain_dripstreak,"faint drip streak stain on stone, small sprite, pixel art",1,stain_dripstreak_s1.png,24x24,5,FAIL,fail,
floor_wall_texture,stain_decal,stain_dripstreak,"faint drip streak stain on stone, small sprite, pixel art",2,stain_dripstreak_s2.png,24x24,11,FAIL,fail,
floor_wall_texture,stain_decal,stain_dripstreak,"faint drip streak stain on stone, small sprite, pixel art",3,stain_dripstreak_s3.png,24x24,8,FAIL,fail,
floor_wall_texture,stain_decal,stain_dripstreak,"faint drip streak stain on stone, small sprite, pixel art",42,stain_dripstreak_s42.png,24x24,4,FAIL,fail,
floor_wall_texture,stain_decal,stain_dripstreak,"faint drip streak stain on stone, small sprite, pixel art",137,stain_dripstreak_s137.png,24x24,3,FAIL,fail,
floor_wall_texture,stain_decal,stain_dripstreak,"faint drip streak stain on stone, small sprite, pixel art",999,stain_dripstreak_s999.png,24x24,6,FAIL,fail,
floor_wall_texture,stain_decal,stain_dripstreak,"faint drip streak stain on stone, small sprite, pixel art",1337,stain_dripstreak_s1337.png,24x24,11,FAIL,fail,
floor_wall_texture,stain_decal,stain_dripstreak,"faint drip streak stain on stone, small sprite, pixel art",7,stain_dripstreak_s7.png,24x24,14,FAIL,fail,
floor_wall_texture,stain_decal,stain_dripstreak,"faint drip streak stain on stone, small sprite, pixel art",21,stain_dripstreak_s21.png,24x24,9,FAIL,fail,
floor_wall_texture,stain_decal,stain_rust,"faint rust stain streak on stone, small sprite, pixel art",1337,stain_rust_s1337.png,24x24,11,FAIL,fail,
