file,class,speckle_count
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1494.png,world_24x24,0
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1495.png,world_24x24,29
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1496.png,world_24x24,11
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1497.png,world_24x24,22
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1498.png,world_24x24,50
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1499.png,world_24x24,30
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_150.png,world_24x24,11
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1500.png,world_24x24,38
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1501.png,world_24x24,50
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1502.png,world_24x24,30
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1503.png,world_24x24,38
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1504.png,world_24x24,9
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1505.png,world_24x24,10
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1506.png,world_24x24,7
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1507.png,world_24x24,11
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1508.png,world_24x24,6
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1509.png,world_24x24,19
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_151.png,world_24x24,1
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1510.png,world_24x24,16
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1512.png,world_24x24,0
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1513.png,world_24x24,10
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1514.png,world_24x24,11
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1515.png,world_24x24,9
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1516.png,world_24x24,11
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1517.png,world_24x24,7
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1518.png,world_24x24,12
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1519.png,world_24x24,15
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_152.png,world_24x24,2
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1520.png,world_24x24,15
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1521.png,world_24x24,21
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1522.png,world_24x24,5
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1523.png,world_24x24,5
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1524.png,world_24x24,7
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1525.png,world_24x24,2
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1526.png,world_24x24,7
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1527.png,world_24x24,8
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1528.png,world_24x24,7
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1529.png,world_24x24,7
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_153.png,world_24x24,5
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1530.png,world_24x24,12
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1531.png,world_24x24,3
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1532.png,world_24x24,2
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1533.png,world_24x24,3
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1534.png,world_24x24,3
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1535.png,world_24x24,3
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1536.png,world_24x24,6
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_154.png,world_24x24,5
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1541.png,world_24x24,18
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1542.png,world_24x24,14
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1543.png,world_24x24,15
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1544.png,world_24x24,22
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1545.png,world_24x24,43
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1546.png,world_24x24,28
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1547.png,world_24x24,19
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1548.png,world_24x24,25
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1549.png,world_24x24,42
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_155.png,world_24x24,5
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1550.png,world_24x24,36
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1552.png,world_24x24,8
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1553.png,world_24x24,22
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1554.png,world_24x24,6
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1555.png,world_24x24,36
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1556.png,world_24x24,31
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1557.png,world_24x24,25
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1558.png,world_24x24,36
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1559.png,world_24x24,31
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_156.png,world_24x24,7
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1560.png,world_24x24,25
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1561.png,world_24x24,8
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1562.png,world_24x24,9
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1563.png,world_24x24,8
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1564.png,world_24x24,13
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1565.png,world_24x24,7
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1566.png,world_24x24,17
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1567.png,world_24x24,17
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1569.png,world_24x24,2
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_157.png,world_24x24,7
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1570.png,world_24x24,8
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1571.png,world_24x24,2
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1572.png,world_24x24,10
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1573.png,world_24x24,12
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1574.png,world_24x24,2
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1575.png,world_24x24,8
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1576.png,world_24x24,11
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1577.png,world_24x24,14
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1578.png,world_24x24,13
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1579.png,world_24x24,4
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1580.png,world_24x24,20
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1581.png,world_24x24,13
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1582.png,world_24x24,2
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1583.png,world_24x24,11
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1584.png,world_24x24,21
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1585.png,world_24x24,10
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1586.png,world_24x24,14
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_159.png,world_24x24,0
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1598.png,world_24x24,4
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1599.png,world_24x24,3
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_160.png,world_24x24,0
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1600.png,world_24x24,11
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1601.png,world_24x24,3
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1602.png,world_24x24,27
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1603.png,world_24x24,13
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1604.png,world_24x24,26
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1605.png,world_24x24,27
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1606.png,world_24x24,13
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1607.png,world_24x24,26
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1608.png,world_24x24,27
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1609.png,world_24x24,13
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_161.png,world_24x24,0
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1610.png,world_24x24,26
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1611.png,world_24x24,27
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1612.png,world_24x24,13
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1613.png,world_24x24,26
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1614.png,world_24x24,12
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1615.png,world_24x24,2
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1616.png,world_24x24,10
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1617.png,world_24x24,17
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1618.png,world_24x24,16
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1619.png,world_24x24,10
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_162.png,world_24x24,12
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1620.png,world_24x24,29
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1621.png,world_24x24,26
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1622.png,world_24x24,29
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1623.png,world_24x24,27
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1624.png,world_24x24,27
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1626.png,world_24x24,0
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1627.png,world_24x24,10
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1628.png,world_24x24,11
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1629.png,world_24x24,9
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_163.png,world_24x24,20
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1630.png,world_24x24,11
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1631.png,world_24x24,7
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1632.png,world_24x24,12
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1633.png,world_24x24,15
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1634.png,world_24x24,15
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1635.png,world_24x24,21
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1636.png,world_24x24,5
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1637.png,world_24x24,4
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1638.png,world_24x24,7
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1639.png,world_24x24,2
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_164.png,world_24x24,20
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1640.png,world_24x24,7
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1641.png,world_24x24,8
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1642.png,world_24x24,7
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1643.png,world_24x24,7
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1644.png,world_24x24,12
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1645.png,world_24x24,3
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1646.png,world_24x24,2
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1647.png,world_24x24,3
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1648.png,world_24x24,3
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1649.png,world_24x24,3
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_165.png,world_24x24,24
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1650.png,world_24x24,6
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1655.png,world_24x24,3
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1656.png,world_24x24,8
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1657.png,world_24x24,1
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1658.png,world_24x24,8
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1659.png,world_24x24,15
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_166.png,world_24x24,16
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1660.png,world_24x24,42
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1661.png,world_24x24,15
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1662.png,world_24x24,15
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1663.png,world_24x24,42
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1664.png,world_24x24,15
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1665.png,world_24x24,15
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1666.png,world_24x24,42
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1667.png,world_24x24,15
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1668.png,world_24x24,15
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1669.png,world_24x24,42
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_167.png,world_24x24,7
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1670.png,world_24x24,15
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1671.png,world_24x24,9
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1672.png,world_24x24,19
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1673.png,world_24x24,16
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1674.png,world_24x24,5
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1675.png,world_24x24,18
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1676.png,world_24x24,9
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1677.png,world_24x24,24
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1678.png,world_24x24,0
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1679.png,world_24x24,24
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_168.png,world_24x24,4
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1680.png,world_24x24,27
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1681.png,world_24x24,27
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1683.png,world_24x24,8
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1684.png,world_24x24,9
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1685.png,world_24x24,10
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1686.png,world_24x24,12
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1687.png,world_24x24,15
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1688.png,world_24x24,11
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1689.png,world_24x24,9
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_169.png,world_24x24,7
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1690.png,world_24x24,20
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1691.png,world_24x24,14
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1692.png,world_24x24,18
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1693.png,world_24x24,10
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1694.png,world_24x24,21
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1695.png,world_24x24,15
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1696.png,world_24x24,15
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1697.png,world_24x24,13
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1698.png,world_24x24,21
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1699.png,world_24x24,10
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_170.png,world_24x24,4
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1700.png,world_24x24,15
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1712.png,world_24x24,83
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1713.png,world_24x24,63
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1714.png,world_24x24,53
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1715.png,world_24x24,53
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1716.png,world_24x24,26
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1717.png,world_24x24,15
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1718.png,world_24x24,26
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1719.png,world_24x24,26
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1720.png,world_24x24,15
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1721.png,world_24x24,26
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1722.png,world_24x24,26
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1723.png,world_24x24,15
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1724.png,world_24x24,26
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1725.png,world_24x24,26
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1726.png,world_24x24,15
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1727.png,world_24x24,26
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1728.png,world_24x24,16
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1729.png,world_24x24,7
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_173.png,world_24x24,5
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1730.png,world_24x24,14
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1731.png,world_24x24,13
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1732.png,world_24x24,8
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1733.png,world_24x24,10
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1734.png,world_24x24,29
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1735.png,world_24x24,26
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1736.png,world_24x24,29
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1737.png,world_24x24,52
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_174.png,world_24x24,14
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1740.png,world_24x24,52
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1741.png,world_24x24,30
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1742.png,world_24x24,44
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1743.png,world_24x24,43
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1744.png,world_24x24,43
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1745.png,world_24x24,45
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1746.png,world_24x24,39
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1747.png,world_24x24,40
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1748.png,world_24x24,44
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1749.png,world_24x24,44
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_175.png,world_24x24,26
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1750.png,world_24x24,3
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1751.png,world_24x24,2
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1752.png,world_24x24,4
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1753.png,world_24x24,2
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1754.png,world_24x24,3
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1755.png,world_24x24,4
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1756.png,world_24x24,3
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1757.png,world_24x24,4
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1758.png,world_24x24,10
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1759.png,world_24x24,3
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_176.png,world_24x24,2
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1760.png,world_24x24,2
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1761.png,world_24x24,3
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1762.png,world_24x24,3
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1763.png,world_24x24,3
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1764.png,world_24x24,6
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1769.png,world_24x24,28
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_177.png,world_24x24,4
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1770.png,world_24x24,27
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1771.png,world_24x24,43
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1772.png,world_24x24,16
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1773.png,world_24x24,8
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1774.png,world_24x24,39
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1775.png,world_24x24,39
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1776.png,world_24x24,8
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1777.png,world_24x24,39
src/Presentation/assets/sprites_16bf/world_24x24/oryx_16bit_fantasy_world_1778.png,world_24x24,39
