category,subcategory,concept,prompt,seed,filename,resolution,color_count,lint_overall,verdict,notes
prop_variety,pots,glazed_pot,"glazed ceramic pot, small sprite, pixel art",0,glazed_pot_s0.png,24x24,18,FAIL,fail,
prop_variety,pots,glazed_pot,"glazed ceramic pot, small sprite, pixel art",1,glazed_pot_s1.png,24x24,38,FAIL,fail,
prop_variety,pots,glazed_pot,"glazed ceramic pot, small sprite, pixel art",2,glazed_pot_s2.png,24x24,24,FAIL,fail,
prop_variety,pots,glazed_pot,"glazed ceramic pot, small sprite, pixel art",3,glazed_pot_s3.png,24x24,21,FAIL,fail,
prop_variety,pots,glazed_pot,"glazed ceramic pot, small sprite, pixel art",42,glazed_pot_s42.png,24x24,23,FAIL,fail,
prop_variety,pots,glazed_pot,"glazed ceramic pot, small sprite, pixel art",137,glazed_pot_s137.png,24x24,21,FAIL,fail,
prop_variety,pots,glazed_pot,"glazed ceramic pot, small sprite, pixel art",999,glazed_pot_s999.png,24x24,28,FAIL,fail,
prop_variety,pots,glazed_pot,"glazed ceramic pot, small sprite, pixel art",1337,glazed_pot_s1337.png,24x24,30,FAIL,fail,
prop_variety,pots,cooking_pot_on_stand,"iron cooking pot on a small stand, small sprite, pixel art",0,cooking_pot_on_stand_s0.png,24x24,16,FAIL,fail,
prop_variety,pots,cooking_pot_on_stand,"iron cooking pot on a small stand, small sprite, pixel art",1,cooking_pot_on_stand_s1.png,24x24,23,FAIL,fail,
prop_variety,pots,cooking_pot_on_stand,"iron cooking pot on a small stand, small sprite, pixel art",2,cooking_pot_on_stand_s2.png,24x24,17,FAIL,fail,
prop_variety,pots,cooking_pot_on_stand,"iron cooking pot on a small stand, small sprite, pixel art",3,cooking_pot_on_stand_s3.png,24x24,19,FAIL,fail,
prop_variety,pots,cooking_pot_on_stand,"iron cooking pot on a small stand, small sprite, pixel art",42,cooking_pot_on_stand_s42.png,24x24,29,FAIL,fail,
prop_variety,pots,cooking_pot_on_stand,"iron cooking pot on a small stand, small sprite, pixel art",137,cooking_pot_on_stand_s137.png,24x24,13,FAIL,fail,
prop_variety,pots,cooking_pot_on_stand,"iron cooking pot on a small stand, small sprite, pixel art",999,cooking_pot_on_stand_s999.png,24x24,24,FAIL,fail,
prop_variety,pots,cooking_pot_on_stand,"iron cooking pot on a small stand, small sprite, pixel art",1337,cooking_pot_on_stand_s1337.png,24x24,25,FAIL,fail,
prop_variety,bones_skulls,skull,"bleached skull, small sprite, pixel art",0,skull_s0.png,24x24,16,FAIL,fail,
prop_variety,bones_skulls,skull,"bleached skull, small sprite, pixel art",1,skull_s1.png,24x24,9,FAIL,fail,
prop_variety,bones_skulls,skull,"bleached skull, small sprite, pixel art",2,skull_s2.png,24x24,10,FAIL,fail,
prop_variety,bones_skulls,skull,"bleached skull, small sprite, pixel art",3,skull_s3.png,24x24,9,FAIL,fail,
prop_variety,bones_skulls,skull,"bleached skull, small sprite, pixel art",42,skull_s42.png,24x24,8,FAIL,fail,
prop_variety,bones_skulls,skull,"bleached skull, small sprite, pixel art",137,skull_s137.png,24x24,17,FAIL,fail,
prop_variety,bones_skulls,skull,"bleached skull, small sprite, pixel art",999,skull_s999.png,24x24,14,FAIL,fail,
prop_variety,bones_skulls,skull,"bleached skull, small sprite, pixel art",1337,skull_s1337.png,24x24,17,FAIL,fail,
prop_variety,bones_skulls,bone_pile,"pile of bones, small sprite, pixel art",0,bone_pile_s0.png,24x24,13,FAIL,fail,
prop_variety,bones_skulls,bone_pile,"pile of bones, small sprite, pixel art",1,bone_pile_s1.png,24x24,23,FAIL,fail,
prop_variety,bones_skulls,bone_pile,"pile of bones, small sprite, pixel art",2,bone_pile_s2.png,24x24,4,FAIL,fail,
prop_variety,bones_skulls,bone_pile,"pile of bones, small sprite, pixel art",3,bone_pile_s3.png,24x24,13,FAIL,fail,
prop_variety,bones_skulls,bone_pile,"pile of bones, small sprite, pixel art",42,bone_pile_s42.png,24x24,5,FAIL,fail,
prop_variety,bones_skulls,bone_pile,"pile of bones, small sprite, pixel art",137,bone_pile_s137.png,24x24,9,FAIL,fail,
prop_variety,bones_skulls,bone_pile,"pile of bones, small sprite, pixel art",999,bone_pile_s999.png,24x24,8,FAIL,fail,
prop_variety,bones_skulls,bone_pile,"pile of bones, small sprite, pixel art",1337,bone_pile_s1337.png,24x24,8,FAIL,fail,
prop_variety,bones_skulls,rib_cage,"bare rib cage bones, small sprite, pixel art",0,rib_cage_s0.png,24x24,6,FAIL,fail,
prop_variety,bones_skulls,rib_cage,"bare rib cage bones, small sprite, pixel art",1,rib_cage_s1.png,24x24,6,FAIL,fail,
prop_variety,bones_skulls,rib_cage,"bare rib cage bones, small sprite, pixel art",2,rib_cage_s2.png,24x24,5,FAIL,fail,
prop_variety,bones_skulls,rib_cage,"bare rib cage bones, small sprite, pixel art",3,rib_cage_s3.png,24x24,6,FAIL,fail,
prop_variety,bones_skulls,rib_cage,"bare rib cage bones, small sprite, pixel art",42,rib_cage_s42.png,24x24,11,FAIL,fail,
prop_variety,bones_skulls,rib_cage,"bare rib cage bones, small sprite, pixel art",137,rib_cage_s137.png,24x24,15,FAIL,fail,
prop_variety,bones_skulls,rib_cage,"bare rib cage bones, small sprite, pixel art",999,rib_cage_s999.png,24x24,4,FAIL,fail,
prop_variety,bones_skulls,rib_cage,"bare rib cage bones, small sprite, pixel art",1337,rib_cage_s1337.png,24x24,6,FAIL,fail,
prop_variety,bones_skulls,skull_stack,"small stack of skulls, small sprite, pixel art",0,skull_stack_s0.png,24x24,16,FAIL,fail,
prop_variety,bones_skulls,skull_stack,"small stack of skulls, small sprite, pixel art",1,skull_stack_s1.png,24x24,11,FAIL,fail,
prop_variety,bones_skulls,skull_stack,"small stack of skulls, small sprite, pixel art",2,skull_stack_s2.png,24x24,13,FAIL,fail,
prop_variety,bones_skulls,skull_stack,"small stack of skulls, small sprite, pixel art",3,skull_stack_s3.png,24x24,6,FAIL,fail,
prop_variety,bones_skulls,skull_stack,"small stack of skulls, small sprite, pixel art",42,skull_stack_s42.png,24x24,9,FAIL,fail,
prop_variety,bones_skulls,skull_stack,"small stack of skulls, small sprite, pixel art",137,skull_stack_s137.png,24x24,14,FAIL,fail,
prop_variety,bones_skulls,skull_stack,"small stack of skulls, small sprite, pixel art",999,skull_stack_s999.png,24x24,24,FAIL,fail,
prop_variety,bones_skulls,skull_stack,"small stack of skulls, small sprite, pixel art",1337,skull_stack_s1337.png,24x24,13,FAIL,fail,
prop_variety,bones_skulls,femur_bones,"crossed femur bones, small sprite, pixel art",0,femur_bones_s0.png,24x24,5,FAIL,fail,
prop_variety,bones_skulls,femur_bones,"crossed femur bones, small sprite, pixel art",1,femur_bones_s1.png,24x24,14,FAIL,fail,
prop_variety,bones_skulls,femur_bones,"crossed femur bones, small sprite, pixel art",2,femur_bones_s2.png,24x24,7,FAIL,fail,
prop_variety,bones_skulls,femur_bones,"crossed femur bones, small sprite, pixel art",3,femur_bones_s3.png,24x24,4,FAIL,fail,
prop_variety,bones_skulls,femur_bones,"crossed femur bones, small sprite, pixel art",42,femur_bones_s42.png,24x24,16,FAIL,fail,
prop_variety,bones_skulls,femur_bones,"crossed femur bones, small sprite, pixel art",137,femur_bones_s137.png,24x24,3,FAIL,fail,
prop_variety,bones_skulls,femur_bones,"crossed femur bones, small sprite, pixel art",999,femur_bones_s999.png,24x24,10,FAIL,fail,
prop_variety,bones_skulls,femur_bones,"crossed femur bones, small sprite, pixel art",1337,femur_bones_s1337.png,24x24,8,FAIL,fail,
prop_variety,bones_skulls,bone_scatter,"scattered bone fragments, small sprite, pixel art",0,bone_scatter_s0.png,24x24,11,FAIL,fail,
prop_variety,bones_skulls,bone_scatter,"scattered bone fragments, small sprite, pixel art",1,bone_scatter_s1.png,24x24,17,FAIL,fail,
prop_variety,bones_skulls,bone_scatter,"scattered bone fragments, small sprite, pixel art",2,bone_scatter_s2.png,24x24,7,FAIL,fail,
prop_variety,bones_skulls,bone_scatter,"scattered bone fragments, small sprite, pixel art",3,bone_scatter_s3.png,24x24,5,FAIL,fail,
prop_variety,bones_skulls,bone_scatter,"scattered bone fragments, small sprite, pixel art",42,bone_scatter_s42.png,24x24,4,FAIL,fail,
prop_variety,bones_skulls,bone_scatter,"scattered bone fragments, small sprite, pixel art",137,bone_scatter_s137.png,24x24,8,FAIL,fail,
prop_variety,bones_skulls,bone_scatter,"scattered bone fragments, small sprite, pixel art",999,bone_scatter_s999.png,24x24,8,FAIL,fail,
prop_variety,bones_skulls,bone_scatter,"scattered bone fragments, small sprite, pixel art",1337,bone_scatter_s1337.png,24x24,9,FAIL,fail,
prop_variety,bones_skulls,horned_skull,"horned animal skull, small sprite, pixel art",0,horned_skull_s0.png,24x24,28,FAIL,fail,
prop_variety,bones_skulls,horned_skull,"horned animal skull, small sprite, pixel art",1,horned_skull_s1.png,24x24,12,FAIL,fail,
prop_variety,bones_skulls,horned_skull,"horned animal skull, small sprite, pixel art",2,horned_skull_s2.png,24x24,11,FAIL,fail,
prop_variety,bones_skulls,horned_skull,"horned animal skull, small sprite, pixel art",3,horned_skull_s3.png,24x24,19,FAIL,fail,
prop_variety,bones_skulls,horned_skull,"horned animal skull, small sprite, pixel art",42,horned_skull_s42.png,24x24,23,FAIL,fail,
prop_variety,bones_skulls,horned_skull,"horned animal skull, small sprite, pixel art",137,horned_skull_s137.png,24x24,24,FAIL,fail,
prop_variety,bones_skulls,horned_skull,"horned animal skull, small sprite, pixel art",999,horned_skull_s999.png,24x24,11,FAIL,fail,
prop_variety,bones_skulls,horned_skull,"horned animal skull, small sprite, pixel art",1337,horned_skull_s1337.png,24x24,16,FAIL,fail,
prop_variety,torches_sconces,wall_torch,"lit wall-mounted torch, small sprite, pixel art",0,wall_torch_s0.png,24x24,15,FAIL,fail,
prop_variety,torches_sconces,wall_torch,"lit wall-mounted torch, small sprite, pixel art",1,wall_torch_s1.png,24x24,14,FAIL,fail,
prop_variety,torches_sconces,wall_torch,"lit wall-mounted torch, small sprite, pixel art",2,wall_torch_s2.png,24x24,21,FAIL,fail,
prop_variety,torches_sconces,wall_torch,"lit wall-mounted torch, small sprite, pixel art",3,wall_torch_s3.png,24x24,12,FAIL,fail,
prop_variety,torches_sconces,wall_torch,"lit wall-mounted torch, small sprite, pixel art",42,wall_torch_s42.png,24x24,14,FAIL,fail,
prop_variety,torches_sconces,wall_torch,"lit wall-mounted torch, small sprite, pixel art",137,wall_torch_s137.png,24x24,19,FAIL,fail,
prop_variety,torches_sconces,wall_torch,"lit wall-mounted torch, small sprite, pixel art",999,wall_torch_s999.png,24x24,23,FAIL,fail,
prop_variety,torches_sconces,wall_torch,"lit wall-mounted torch, small sprite, pixel art",1337,wall_torch_s1337.png,24x24,24,FAIL,fail,
prop_variety,torches_sconces,standing_torch,"lit standing torch on a post, small sprite, pixel art",0,standing_torch_s0.png,24x24,23,FAIL,fail,
prop_variety,torches_sconces,standing_torch,"lit standing torch on a post, small sprite, pixel art",1,standing_torch_s1.png,24x24,17,FAIL,fail,
prop_variety,torches_sconces,standing_torch,"lit standing torch on a post, small sprite, pixel art",2,standing_torch_s2.png,24x24,19,FAIL,fail,
prop_variety,torches_sconces,standing_torch,"lit standing torch on a post, small sprite, pixel art",3,standing_torch_s3.png,24x24,11,FAIL,fail,
prop_variety,torches_sconces,standing_torch,"lit standing torch on a post, small sprite, pixel art",42,standing_torch_s42.png,24x24,20,FAIL,fail,
prop_variety,torches_sconces,standing_torch,"lit standing torch on a post, small sprite, pixel art",137,standing_torch_s137.png,24x24,20,FAIL,fail,
prop_variety,torches_sconces,standing_torch,"lit standing torch on a post, small sprite, pixel art",999,standing_torch_s999.png,24x24,30,FAIL,fail,
prop_variety,torches_sconces,standing_torch,"lit standing torch on a post, small sprite, pixel art",1337,standing_torch_s1337.png,24x24,19,FAIL,fail,
prop_variety,torches_sconces,iron_sconce,"empty iron wall sconce, small sprite, pixel art",0,iron_sconce_s0.png,24x24,17,FAIL,fail,
prop_variety,torches_sconces,iron_sconce,"empty iron wall sconce, small sprite, pixel art",1,iron_sconce_s1.png,24x24,21,FAIL,fail,
prop_variety,torches_sconces,iron_sconce,"empty iron wall sconce, small sprite, pixel art",2,iron_sconce_s2.png,24x24,10,FAIL,fail,
prop_variety,torches_sconces,iron_sconce,"empty iron wall sconce, small sprite, pixel art",3,iron_sconce_s3.png,24x24,12,FAIL,fail,
prop_variety,torches_sconces,iron_sconce,"empty iron wall sconce, small sprite, pixel art",42,iron_sconce_s42.png,24x24,8,FAIL,fail,
prop_variety,torches_sconces,iron_sconce,"empty iron wall sconce, small sprite, pixel art",137,iron_sconce_s137.png,24x24,12,FAIL,fail,
prop_variety,torches_sconces,iron_sconce,"empty iron wall sconce, small sprite, pixel art",999,iron_sconce_s999.png,24x24,6,FAIL,fail,
prop_variety,torches_sconces,iron_sconce,"empty iron wall sconce, small sprite, pixel art",1337,iron_sconce_s1337.png,24x24,16,FAIL,fail,
prop_variety,torches_sconces,unlit_torch,"unlit wooden torch, small sprite, pixel art",0,unlit_torch_s0.png,24x24,15,FAIL,fail,
prop_variety,torches_sconces,unlit_torch,"unlit wooden torch, small sprite, pixel art",1,unlit_torch_s1.png,24x24,17,FAIL,fail,
prop_variety,torches_sconces,unlit_torch,"unlit wooden torch, small sprite, pixel art",2,unlit_torch_s2.png,24x24,18,FAIL,fail,
prop_variety,torches_sconces,unlit_torch,"unlit wooden torch, small sprite, pixel art",3,unlit_torch_s3.png,24x24,6,FAIL,fail,
prop_variety,torches_sconces,unlit_torch,"unlit wooden torch, small sprite, pixel art",42,unlit_torch_s42.png,24x24,16,FAIL,fail,
prop_variety,torches_sconces,unlit_torch,"unlit wooden torch, small sprite, pixel art",137,unlit_torch_s137.png,24x24,8,FAIL,fail,
prop_variety,torches_sconces,unlit_torch,"unlit wooden torch, small sprite, pixel art",999,unlit_torch_s999.png,24x24,13,FAIL,fail,
prop_variety,torches_sconces,unlit_torch,"unlit wooden torch, small sprite, pixel art",1337,unlit_torch_s1337.png,24x24,18,FAIL,fail,
prop_variety,torches_sconces,dual_sconce,"wall sconce with two candles, small sprite, pixel art",0,dual_sconce_s0.png,24x24,9,FAIL,fail,
prop_variety,torches_sconces,dual_sconce,"wall sconce with two candles, small sprite, pixel art",1,dual_sconce_s1.png,24x24,15,FAIL,fail,
prop_variety,torches_sconces,dual_sconce,"wall sconce with two candles, small sprite, pixel art",2,dual_sconce_s2.png,24x24,10,FAIL,fail,
prop_variety,torches_sconces,dual_sconce,"wall sconce with two candles, small sprite, pixel art",3,dual_sconce_s3.png,24x24,10,FAIL,fail,
prop_variety,torches_sconces,dual_sconce,"wall sconce with two candles, small sprite, pixel art",42,dual_sconce_s42.png,24x24,17,FAIL,fail,
prop_variety,torches_sconces,dual_sconce,"wall sconce with two candles, small sprite, pixel art",137,dual_sconce_s137.png,24x24,13,FAIL,fail,
prop_variety,torches_sconces,dual_sconce,"wall sconce with two candles, small sprite, pixel art",999,dual_sconce_s999.png,24x24,9,FAIL,fail,
prop_variety,torches_sconces,dual_sconce,"wall sconce with two candles, small sprite, pixel art",1337,dual_sconce_s1337.png,24x24,18,FAIL,fail,
prop_variety,torches_sconces,brazier_torch,"small lit floor brazier, small sprite, pixel art",0,brazier_torch_s0.png,24x24,26,FAIL,fail,
prop_variety,torches_sconces,brazier_torch,"small lit floor brazier, small sprite, pixel art",1,brazier_torch_s1.png,24x24,33,FAIL,fail,
prop_variety,torches_sconces,brazier_torch,"small lit floor brazier, small sprite, pixel art",2,brazier_torch_s2.png,24x24,19,FAIL,fail,
prop_variety,torches_sconces,brazier_torch,"small lit floor brazier, small sprite, pixel art",3,brazier_torch_s3.png,24x24,18,FAIL,fail,
prop_variety,torches_sconces,brazier_torch,"small lit floor brazier, small sprite, pixel art",42,brazier_torch_s42.png,24x24,29,FAIL,fail,
prop_variety,torches_sconces,brazier_torch,"small lit floor brazier, small sprite, pixel art",137,brazier_torch_s137.png,24x24,18,FAIL,fail,
prop_variety,torches_sconces,brazier_torch,"small lit floor brazier, small sprite, pixel art",999,brazier_torch_s999.png,24x24,32,FAIL,fail,
prop_variety,torches_sconces,brazier_torch,"small lit floor brazier, small sprite, pixel art",1337,brazier_torch_s1337.png,24x24,26,FAIL,fail,
prop_variety,torches_sconces,wall_torch_bracket,"iron torch bracket mounted on stone, small sprite, pixel art",0,wall_torch_bracket_s0.png,24x24,19,FAIL,fail,
prop_variety,torches_sconces,wall_torch_bracket,"iron torch bracket mounted on stone, small sprite, pixel art",1,wall_torch_bracket_s1.png,24x24,21,FAIL,fail,
prop_variety,torches_sconces,wall_torch_bracket,"iron torch bracket mounted on stone, small sprite, pixel art",2,wall_torch_bracket_s2.png,24x24,28,FAIL,fail,
prop_variety,torches_sconces,wall_torch_bracket,"iron torch bracket mounted on stone, small sprite, pixel art",3,wall_torch_bracket_s3.png,24x24,10,FAIL,fail,
prop_variety,torches_sconces,wall_torch_bracket,"iron torch bracket mounted on stone, small sprite, pixel art",42,wall_torch_bracket_s42.png,24x24,19,FAIL,fail,
prop_variety,torches_sconces,wall_torch_bracket,"iron torch bracket mounted on stone, small sprite, pixel art",137,wall_torch_bracket_s137.png,24x24,16,FAIL,fail,
prop_variety,torches_sconces,wall_torch_bracket,"iron torch bracket mounted on stone, small sprite, pixel art",999,wall_torch_bracket_s999.png,24x24,14,FAIL,fail,
prop_variety,torches_sconces,wall_torch_bracket,"iron torch bracket mounted on stone, small sprite, pixel art",1337,wall_torch_bracket_s1337.png,24x24,22,FAIL,fail,
prop_variety,tables_stools,small_stool,"small wooden stool, small sprite, pixel art",0,small_stool_s0.png,24x24,15,FAIL,fail,
prop_variety,tables_stools,small_stool,"small wooden stool, small sprite, pixel art",1,small_stool_s1.png,24x24,20,FAIL,fail,
prop_variety,tables_stools,small_stool,"small wooden stool, small sprite, pixel art",2,small_stool_s2.png,24x24,36,FAIL,fail,
prop_variety,tables_stools,small_stool,"small wooden stool, small sprite, pixel art",3,small_stool_s3.png,24x24,15,FAIL,fail,
prop_variety,tables_stools,small_stool,"small wooden stool, small sprite, pixel art",42,small_stool_s42.png,24x24,13,FAIL,fail,
prop_variety,tables_stools,small_stool,"small wooden stool, small sprite, pixel art",137,small_stool_s137.png,24x24,13,FAIL,fail,
prop_variety,tables_stools,small_stool,"small wooden stool, small sprite, pixel art",999,small_stool_s999.png,24x24,26,FAIL,fail,
prop_variety,tables_stools,small_stool,"small wooden stool, small sprite, pixel art",1337,small_stool_s1337.png,24x24,21,FAIL,fail,
prop_variety,tables_stools,round_table,"small round wooden table, small sprite, pixel art",0,round_table_s0.png,24x24,22,FAIL,fail,
prop_variety,tables_stools,round_table,"small round wooden table, small sprite, pixel art",1,round_table_s1.png,24x24,23,FAIL,fail,
prop_variety,tables_stools,round_table,"small round wooden table, small sprite, pixel art",2,round_table_s2.png,24x24,21,FAIL,fail,
prop_variety,tables_stools,round_table,"small round wooden table, small sprite, pixel art",3,round_table_s3.png,24x24,20,FAIL,fail,
prop_variety,tables_stools,round_table,"small round wooden table, small sprite, pixel art",42,round_table_s42.png,24x24,22,FAIL,fail,
prop_variety,tables_stools,round_table,"small round wooden table, small sprite, pixel art",137,round_table_s137.png,24x24,22,FAIL,fail,
prop_variety,tables_stools,round_table,"small round wooden table, small sprite, pixel art",999,round_table_s999.png,24x24,24,FAIL,fail,
prop_variety,tables_stools,round_table,"small round wooden table, small sprite, pixel art",1337,round_table_s1337.png,24x24,22,FAIL,fail,
prop_variety,tables_stools,bench_stool,"low wooden bench, small sprite, pixel art",0,bench_stool_s0.png,24x24,19,FAIL,fail,
prop_variety,tables_stools,bench_stool,"low wooden bench, small sprite, pixel art",1,bench_stool_s1.png,24x24,18,FAIL,fail,
prop_variety,tables_stools,bench_stool,"low wooden bench, small sprite, pixel art",2,bench_stool_s2.png,24x24,21,FAIL,fail,
prop_variety,tables_stools,bench_stool,"low wooden bench, small sprite, pixel art",3,bench_stool_s3.png,24x24,20,FAIL,fail,
prop_variety,tables_stools,bench_stool,"low wooden bench, small sprite, pixel art",42,bench_stool_s42.png,24x24,17,FAIL,fail,
prop_variety,tables_stools,bench_stool,"low wooden bench, small sprite, pixel art",137,bench_stool_s137.png,24x24,22,FAIL,fail,
prop_variety,tables_stools,bench_stool,"low wooden bench, small sprite, pixel art",999,bench_stool_s999.png,24x24,20,FAIL,fail,
prop_variety,tables_stools,bench_stool,"low wooden bench, small sprite, pixel art",1337,bench_stool_s1337.png,24x24,11,FAIL,fail,
prop_variety,tables_stools,three_leg_stool,"three-legged wooden stool, small sprite, pixel art",0,three_leg_stool_s0.png,24x24,20,FAIL,fail,
prop_variety,tables_stools,three_leg_stool,"three-legged wooden stool, small sprite, pixel art",1,three_leg_stool_s1.png,24x24,18,FAIL,fail,
prop_variety,tables_stools,three_leg_stool,"three-legged wooden stool, small sprite, pixel art",2,three_leg_stool_s2.png,24x24,24,FAIL,fail,
prop_variety,tables_stools,three_leg_stool,"three-legged wooden stool, small sprite, pixel art",3,three_leg_stool_s3.png,24x24,15,FAIL,fail,
prop_variety,tables_stools,three_leg_stool,"three-legged wooden stool, small sprite, pixel art",42,three_leg_stool_s42.png,24x24,16,FAIL,fail,
prop_variety,tables_stools,three_leg_stool,"three-legged wooden stool, small sprite, pixel art",137,three_leg_stool_s137.png,24x24,16,FAIL,fail,
prop_variety,tables_stools,three_leg_stool,"three-legged wooden stool, small sprite, pixel art",999,three_leg_stool_s999.png,24x24,20,FAIL,fail,
prop_variety,tables_stools,three_leg_stool,"three-legged wooden stool, small sprite, pixel art",1337,three_leg_stool_s1337.png,24x24,23,FAIL,fail,
prop_variety,tables_stools,side_table,"small wooden side table, small sprite, pixel art",0,side_table_s0.png,24x24,19,FAIL,fail,
prop_variety,tables_stools,side_table,"small wooden side table, small sprite, pixel art",1,side_table_s1.png,24x24,20,FAIL,fail,
prop_variety,tables_stools,side_table,"small wooden side table, small sprite, pixel art",2,side_table_s2.png,24x24,15,FAIL,fail,
prop_variety,tables_stools,side_table,"small wooden side table, small sprite, pixel art",3,side_table_s3.png,24x24,18,FAIL,fail,
prop_variety,tables_stools,side_table,"small wooden side table, small sprite, pixel art",42,side_table_s42.png,24x24,19,FAIL,fail,
prop_variety,tables_stools,side_table,"small wooden side table, small sprite, pixel art",137,side_table_s137.png,24x24,13,FAIL,fail,
prop_variety,tables_stools,side_table,"small wooden side table, small sprite, pixel art",999,side_table_s999.png,24x24,16,FAIL,fail,
prop_variety,tables_stools,side_table,"small wooden side table, small sprite, pixel art",1337,side_table_s1337.png,24x24,14,FAIL,fail,
prop_variety,tables_stools,stump_stool,"wooden stump used as a stool, small sprite, pixel art",0,stump_stool_s0.png,24x24,22,FAIL,fail,
prop_variety,tables_stools,stump_stool,"wooden stump used as a stool, small sprite, pixel art",1,stump_stool_s1.png,24x24,23,FAIL,fail,
prop_variety,tables_stools,stump_stool,"wooden stump used as a stool, small sprite, pixel art",2,stump_stool_s2.png,24x24,28,FAIL,fail,
prop_variety,tables_stools,stump_stool,"wooden stump used as a stool, small sprite, pixel art",3,stump_stool_s3.png,24x24,24,FAIL,fail,
prop_variety,tables_stools,stump_stool,"wooden stump used as a stool, small sprite, pixel art",42,stump_stool_s42.png,24x24,20,FAIL,fail,
prop_variety,tables_stools,stump_stool,"wooden stump used as a stool, small sprite, pixel art",137,stump_stool_s137.png,24x24,23,FAIL,fail,
prop_variety,tables_stools,stump_stool,"wooden stump used as a stool, small sprite, pixel art",999,stump_stool_s999.png,24x24,23,FAIL,fail,
prop_variety,tables_stools,stump_stool,"wooden stump used as a stool, small sprite, pixel art",1337,stump_stool_s1337.png,24x24,26,FAIL,fail,
prop_variety,tables_stools,cracked_table,"small cracked wooden table, small sprite, pixel art",0,cracked_table_s0.png,24x24,24,FAIL,fail,
prop_variety,tables_stools,cracked_table,"small cracked wooden table, small sprite, pixel art",1,cracked_table_s1.png,24x24,30,FAIL,fail,
prop_variety,tables_stools,cracked_table,"small cracked wooden table, small sprite, pixel art",2,cracked_table_s2.png,24x24,17,FAIL,fail,
prop_variety,tables_stools,cracked_table,"small cracked wooden table, small sprite, pixel art",3,cracked_table_s3.png,24x24,22,FAIL,fail,
prop_variety,tables_stools,cracked_table,"small cracked wooden table, small sprite, pixel art",42,cracked_table_s42.png,24x24,24,FAIL,fail,
prop_variety,tables_stools,cracked_table,"small cracked wooden table, small sprite, pixel art",137,cracked_table_s137.png,24x24,15,FAIL,fail,
prop_variety,tables_stools,cracked_table,"small cracked wooden table, small sprite, pixel art",999,cracked_table_s999.png,24x24,21,FAIL,fail,
prop_variety,tables_stools,cracked_table,"small cracked wooden table, small sprite, pixel art",1337,cracked_table_s1337.png,24x24,15,FAIL,fail,
prop_variety,barrels,sealed_barrel,"sealed wooden barrel, small sprite, pixel art",0,sealed_barrel_s0.png,24x24,43,FAIL,fail,
prop_variety,barrels,sealed_barrel,"sealed wooden barrel, small sprite, pixel art",1,sealed_barrel_s1.png,24x24,33,FAIL,fail,
prop_variety,barrels,sealed_barrel,"sealed wooden barrel, small sprite, pixel art",2,sealed_barrel_s2.png,24x24,45,FAIL,fail,
prop_variety,barrels,sealed_barrel,"sealed wooden barrel, small sprite, pixel art",3,sealed_barrel_s3.png,24x24,21,FAIL,fail,
prop_variety,barrels,sealed_barrel,"sealed wooden barrel, small sprite, pixel art",42,sealed_barrel_s42.png,24x24,43,FAIL,fail,
prop_variety,barrels,sealed_barrel,"sealed wooden barrel, small sprite, pixel art",137,sealed_barrel_s137.png,24x24,33,FAIL,fail,
prop_variety,barrels,sealed_barrel,"sealed wooden barrel, small sprite, pixel art",999,sealed_barrel_s999.png,24x24,35,FAIL,fail,
prop_variety,barrels,sealed_barrel,"sealed wooden barrel, small sprite, pixel art",1337,sealed_barrel_s1337.png,24x24,41,FAIL,fail,
prop_variety,barrels,open_barrel,"open wooden barrel, small sprite, pixel art",0,open_barrel_s0.png,24x24,29,FAIL,fail,
prop_variety,barrels,open_barrel,"open wooden barrel, small sprite, pixel art",1,open_barrel_s1.png,24x24,28,FAIL,fail,
prop_variety,barrels,open_barrel,"open wooden barrel, small sprite, pixel art",2,open_barrel_s2.png,24x24,29,FAIL,fail,
prop_variety,barrels,open_barrel,"open wooden barrel, small sprite, pixel art",3,open_barrel_s3.png,24x24,26,FAIL,fail,
prop_variety,barrels,open_barrel,"open wooden barrel, small sprite, pixel art",42,open_barrel_s42.png,24x24,19,FAIL,fail,
prop_variety,barrels,open_barrel,"open wooden barrel, small sprite, pixel art",137,open_barrel_s137.png,24x24,36,FAIL,fail,
prop_variety,barrels,open_barrel,"open wooden barrel, small sprite, pixel art",999,open_barrel_s999.png,24x24,30,FAIL,fail,
prop_variety,barrels,open_barrel,"open wooden barrel, small sprite, pixel art",1337,open_barrel_s1337.png,24x24,47,FAIL,fail,
prop_variety,barrels,broken_barrel,"broken wooden barrel, small sprite, pixel art",0,broken_barrel_s0.png,24x24,24,FAIL,fail,
prop_variety,barrels,broken_barrel,"broken wooden barrel, small sprite, pixel art",1,broken_barrel_s1.png,24x24,26,FAIL,fail,
prop_variety,barrels,broken_barrel,"broken wooden barrel, small sprite, pixel art",2,broken_barrel_s2.png,24x24,27,FAIL,fail,
prop_variety,barrels,broken_barrel,"broken wooden barrel, small sprite, pixel art",3,broken_barrel_s3.png,24x24,26,FAIL,fail,
prop_variety,barrels,broken_barrel,"broken wooden barrel, small sprite, pixel art",42,broken_barrel_s42.png,24x24,26,FAIL,fail,
prop_variety,barrels,broken_barrel,"broken wooden barrel, small sprite, pixel art",137,broken_barrel_s137.png,24x24,30,FAIL,fail,
prop_variety,barrels,broken_barrel,"broken wooden barrel, small sprite, pixel art",1337,broken_barrel_s1337.png,24x24,32,FAIL,fail,
